,AverageTemperature,AverageTemperatureUncertainty,Country,Year,Month,Day
112427,18.649,0.179,China (People's Republic of),2010,6,1
112428,21.043000000000003,0.191,China (People's Republic of),2010,7,1
112429,19.657,0.241,China (People's Republic of),2010,8,1
112430,15.117,0.148,China (People's Republic of),2010,9,1
112431,7.989999999999998,0.105,China (People's Republic of),2010,10,1
112432,1.401,0.196,China (People's Republic of),2010,11,1
112433,-6.049,0.222,China (People's Republic of),2010,12,1
112434,-10.498,0.198,China (People's Republic of),2011,1,1
112435,-3.0990000000000006,0.131,China (People's Republic of),2011,2,1
112436,0.6679999999999999,0.251,China (People's Republic of),2011,3,1
112437,9.503,0.148,China (People's Republic of),2011,4,1
112438,14.274,0.204,China (People's Republic of),2011,5,1
112439,18.73,0.213,China (People's Republic of),2011,6,1
112440,20.449,0.17,China (People's Republic of),2011,7,1
112441,19.623,0.129,China (People's Republic of),2011,8,1
112442,14.466,0.182,China (People's Republic of),2011,9,1
112443,8.493,0.16,China (People's Republic of),2011,10,1
112444,1.891,0.142,China (People's Republic of),2011,11,1
112445,-6.215,0.26,China (People's Republic of),2011,12,1
112446,-9.344,0.194,China (People's Republic of),2012,1,1
112447,-5.1930000000000005,0.202,China (People's Republic of),2012,2,1
112448,1.666,0.153,China (People's Republic of),2012,3,1
112449,9.736,0.251,China (People's Republic of),2012,4,1
112450,15.09,0.219,China (People's Republic of),2012,5,1
112451,18.236,0.259,China (People's Republic of),2012,6,1
112452,20.389,0.276,China (People's Republic of),2012,7,1
112453,19.458,0.281,China (People's Republic of),2012,8,1
112454,14.479,0.306,China (People's Republic of),2012,9,1
112455,7.683999999999998,0.349,China (People's Republic of),2012,10,1
112456,-0.254,0.33,China (People's Republic of),2012,11,1
112457,-7.021999999999999,0.339,China (People's Republic of),2012,12,1
112458,-8.136999999999999,0.369,China (People's Republic of),2013,1,1
112459,-3.812,0.385,China (People's Republic of),2013,2,1
112460,3.819,0.311,China (People's Republic of),2013,3,1
112461,8.577,0.243,China (People's Republic of),2013,4,1
112462,14.824000000000002,0.171,China (People's Republic of),2013,5,1
112463,18.636,0.238,China (People's Republic of),2013,6,1
112464,20.482,0.153,China (People's Republic of),2013,7,1
112465,19.971,0.223,China (People's Republic of),2013,8,1
112466,,,China (People's Republic of),2013,9,1
116724,25.26,0.34,Colombia,1990,1,1
116725,25.258000000000003,0.371,Colombia,1990,2,1
116726,25.484,0.307,Colombia,1990,3,1
116727,25.185,0.288,Colombia,1990,4,1
116728,25.164,0.273,Colombia,1990,5,1
116729,25.067,0.39,Colombia,1990,6,1
116730,24.922,0.271,Colombia,1990,7,1
116731,25.32,0.234,Colombia,1990,8,1
116732,25.59,0.319,Colombia,1990,9,1
116733,25.081,0.259,Colombia,1990,10,1
116734,25.325,0.221,Colombia,1990,11,1
116735,24.974,0.281,Colombia,1990,12,1
116736,25.594,0.201,Colombia,1991,1,1
116737,26.281,0.183,Colombia,1991,2,1
116738,25.854000000000006,0.23,Colombia,1991,3,1
116739,25.275,0.304,Colombia,1991,4,1
116740,25.392000000000003,0.241,Colombia,1991,5,1
116741,25.249,0.216,Colombia,1991,6,1
116742,24.892,0.194,Colombia,1991,7,1
116743,24.818,0.305,Colombia,1991,8,1
116744,25.438,0.273,Colombia,1991,9,1
116745,24.943,0.145,Colombia,1991,10,1
116746,25.125,0.209,Colombia,1991,11,1
116747,25.241,0.321,Colombia,1991,12,1
116748,25.765,0.287,Colombia,1992,1,1
116749,26.318,0.268,Colombia,1992,2,1
116750,26.621,0.375,Colombia,1992,3,1
116751,26.049,0.4370000000000001,Colombia,1992,4,1
116752,25.663,0.217,Colombia,1992,5,1
116753,25.281,0.347,Colombia,1992,6,1
116754,24.488000000000003,0.417,Colombia,1992,7,1
116755,25.311,0.34,Colombia,1992,8,1
116756,25.347,0.249,Colombia,1992,9,1
116757,25.274,0.123,Colombia,1992,10,1
116758,25.024,0.406,Colombia,1992,11,1
116759,25.262,0.4270000000000001,Colombia,1992,12,1
116760,25.224,0.31,Colombia,1993,1,1
116761,25.815,0.384,Colombia,1993,2,1
116762,25.341,0.693,Colombia,1993,3,1
116763,25.185,0.273,Colombia,1993,4,1
116764,25.081000000000003,0.307,Colombia,1993,5,1
116765,25.16200000000001,0.153,Colombia,1993,6,1
116766,25.006,0.211,Colombia,1993,7,1
116767,25.279,0.228,Colombia,1993,8,1
116768,25.241,0.172,Colombia,1993,9,1
116769,25.094,0.3,Colombia,1993,10,1
116770,24.852,0.324,Colombia,1993,11,1
116771,25.197,0.243,Colombia,1993,12,1
116772,25.253,0.418,Colombia,1994,1,1
116773,25.675,0.321,Colombia,1994,2,1
116774,25.542,0.337,Colombia,1994,3,1
116775,25.096,0.27,Colombia,1994,4,1
116776,25.012,0.247,Colombia,1994,5,1
116777,24.953000000000003,0.302,Colombia,1994,6,1
116778,24.866,0.204,Colombia,1994,7,1
116779,25.087,0.223,Colombia,1994,8,1
116780,25.372,0.247,Colombia,1994,9,1
116781,25.002,0.238,Colombia,1994,10,1
116782,24.958,0.28,Colombia,1994,11,1
116783,25.133000000000003,0.135,Colombia,1994,12,1
116784,25.805,0.318,Colombia,1995,1,1
116785,26.52,0.255,Colombia,1995,2,1
116786,26.043000000000006,0.272,Colombia,1995,3,1
116787,25.656,0.332,Colombia,1995,4,1
116788,25.372,0.154,Colombia,1995,5,1
116789,25.032,0.2,Colombia,1995,6,1
116790,25.044,0.245,Colombia,1995,7,1
116791,25.29,0.213,Colombia,1995,8,1
116792,25.795,0.269,Colombia,1995,9,1
116793,25.164,0.284,Colombia,1995,10,1
116794,25.107,0.332,Colombia,1995,11,1
116795,25.086,0.202,Colombia,1995,12,1
116796,25.143,0.242,Colombia,1996,1,1
116797,25.52,0.4970000000000001,Colombia,1996,2,1
116798,25.668000000000006,0.307,Colombia,1996,3,1
116799,25.524,0.305,Colombia,1996,4,1
116800,25.084000000000003,0.13,Colombia,1996,5,1
116801,24.786,0.245,Colombia,1996,6,1
116802,24.665,0.184,Colombia,1996,7,1
116803,25.025,0.234,Colombia,1996,8,1
116804,25.289,0.213,Colombia,1996,9,1
116805,24.953000000000003,0.134,Colombia,1996,10,1
116806,25.219,0.144,Colombia,1996,11,1
116807,24.923,0.099,Colombia,1996,12,1
116808,25.125,0.316,Colombia,1997,1,1
116809,25.397,0.305,Colombia,1997,2,1
116810,25.87,0.4320000000000001,Colombia,1997,3,1
116811,25.491,0.173,Colombia,1997,4,1
116812,25.39,0.183,Colombia,1997,5,1
116813,25.263,0.285,Colombia,1997,6,1
116814,25.24,0.28,Colombia,1997,7,1
116815,25.735,0.192,Colombia,1997,8,1
116816,25.923,0.392,Colombia,1997,9,1
116817,25.88000000000001,0.279,Colombia,1997,10,1
116818,25.567,0.118,Colombia,1997,11,1
116819,26.079,0.247,Colombia,1997,12,1
116820,26.911,0.316,Colombia,1998,1,1
116821,27.205,0.309,Colombia,1998,2,1
116822,26.895,0.35,Colombia,1998,3,1
116823,26.261,0.344,Colombia,1998,4,1
116824,25.754,0.211,Colombia,1998,5,1
116825,25.169,0.207,Colombia,1998,6,1
116826,25.117,0.19,Colombia,1998,7,1
116827,25.656,0.149,Colombia,1998,8,1
116828,25.689,0.131,Colombia,1998,9,1
116829,25.521,0.143,Colombia,1998,10,1
116830,25.256,0.196,Colombia,1998,11,1
116831,25.116,0.1689999999999999,Colombia,1998,12,1
116832,25.043000000000003,0.25,Colombia,1999,1,1
116833,24.806,0.294,Colombia,1999,2,1
116834,25.445,0.195,Colombia,1999,3,1
116835,24.745,0.265,Colombia,1999,4,1
116836,25.01,0.144,Colombia,1999,5,1
116837,24.714,0.181,Colombia,1999,6,1
116838,24.697,0.24,Colombia,1999,7,1
116839,24.842,0.339,Colombia,1999,8,1
116840,24.728,0.331,Colombia,1999,9,1
116841,24.467,0.288,Colombia,1999,10,1
116842,25.091,0.17,Colombia,1999,11,1
116843,24.86,0.093,Colombia,1999,12,1
116844,24.802,0.377,Colombia,2000,1,1
116845,25.085,0.385,Colombia,2000,2,1
116846,25.252,0.278,Colombia,2000,3,1
116847,25.029,0.12,Colombia,2000,4,1
116848,24.878,0.282,Colombia,2000,5,1
116849,24.891,0.278,Colombia,2000,6,1
116850,24.813,0.21,Colombia,2000,7,1
116851,25.24,0.259,Colombia,2000,8,1
116852,24.9,0.198,Colombia,2000,9,1
116853,25.151,0.189,Colombia,2000,10,1
116854,25.324,0.159,Colombia,2000,11,1
116855,24.997,0.253,Colombia,2000,12,1
116856,25.123,0.295,Colombia,2001,1,1
116857,25.772,0.541,Colombia,2001,2,1
116858,25.801,0.35,Colombia,2001,3,1
116859,25.589,0.215,Colombia,2001,4,1
116860,25.317,0.23,Colombia,2001,5,1
116861,24.655,0.214,Colombia,2001,6,1
116862,25.096,0.309,Colombia,2001,7,1
116863,25.617,0.349,Colombia,2001,8,1
116864,25.341,0.219,Colombia,2001,9,1
116865,25.607000000000006,0.21,Colombia,2001,10,1
116866,25.565,0.22,Colombia,2001,11,1
116867,25.46,0.281,Colombia,2001,12,1
116868,25.867,0.305,Colombia,2002,1,1
116869,26.385,0.52,Colombia,2002,2,1
116870,26.013,0.201,Colombia,2002,3,1
116871,25.193,0.154,Colombia,2002,4,1
116872,25.485000000000007,0.32,Colombia,2002,5,1
116873,24.82,0.139,Colombia,2002,6,1
116874,25.308000000000003,0.383,Colombia,2002,7,1
116875,25.648000000000003,0.261,Colombia,2002,8,1
116876,25.81600000000001,0.076,Colombia,2002,9,1
116877,25.297,0.273,Colombia,2002,10,1
116878,25.34,0.218,Colombia,2002,11,1
116879,25.677,0.286,Colombia,2002,12,1
116880,26.449,0.289,Colombia,2003,1,1
116881,26.771,0.465,Colombia,2003,2,1
116882,26.326,0.225,Colombia,2003,3,1
116883,25.639,0.292,Colombia,2003,4,1
116884,25.53700000000001,0.198,Colombia,2003,5,1
116885,24.884,0.3720000000000001,Colombia,2003,6,1
116886,25.022,0.213,Colombia,2003,7,1
116887,25.573,0.462,Colombia,2003,8,1
116888,25.533,0.1639999999999999,Colombia,2003,9,1
116889,25.276,0.253,Colombia,2003,10,1
116890,25.382,0.285,Colombia,2003,11,1
116891,25.472,0.249,Colombia,2003,12,1
116892,25.82,0.226,Colombia,2004,1,1
116893,26.39,0.315,Colombia,2004,2,1
116894,26.556,0.222,Colombia,2004,3,1
116895,25.476,0.267,Colombia,2004,4,1
116896,25.245,0.221,Colombia,2004,5,1
116897,25.056,0.275,Colombia,2004,6,1
116898,24.829,0.27,Colombia,2004,7,1
116899,25.546,0.306,Colombia,2004,8,1
116900,25.306,0.207,Colombia,2004,9,1
116901,25.492,0.243,Colombia,2004,10,1
116902,25.47,0.228,Colombia,2004,11,1
116903,25.461,0.152,Colombia,2004,12,1
116904,25.737,0.269,Colombia,2005,1,1
116905,25.994,0.19,Colombia,2005,2,1
116906,26.606,0.2,Colombia,2005,3,1
116907,25.894,0.288,Colombia,2005,4,1
116908,25.64,0.275,Colombia,2005,5,1
116909,25.492,0.324,Colombia,2005,6,1
116910,25.487,0.236,Colombia,2005,7,1
116911,25.595,0.182,Colombia,2005,8,1
116912,25.93,0.295,Colombia,2005,9,1
116913,25.178,0.178,Colombia,2005,10,1
116914,25.221,0.136,Colombia,2005,11,1
116915,25.276,0.247,Colombia,2005,12,1
116916,25.22300000000001,0.414,Colombia,2006,1,1
116917,25.963,0.243,Colombia,2006,2,1
116918,25.621,0.229,Colombia,2006,3,1
116919,25.355,0.359,Colombia,2006,4,1
116920,25.106,0.399,Colombia,2006,5,1
116921,25.029,0.249,Colombia,2006,6,1
116922,25.263,0.23,Colombia,2006,7,1
116923,25.795,0.269,Colombia,2006,8,1
116924,25.931,0.28,Colombia,2006,9,1
116925,25.613000000000003,0.107,Colombia,2006,10,1
116926,25.311,0.239,Colombia,2006,11,1
116927,25.509,0.235,Colombia,2006,12,1
116928,26.087,0.213,Colombia,2007,1,1
116929,26.757,0.314,Colombia,2007,2,1
116930,26.038,0.229,Colombia,2007,3,1
116931,25.47,0.195,Colombia,2007,4,1
116932,25.277,0.151,Colombia,2007,5,1
116933,25.088,0.328,Colombia,2007,6,1
116934,25.407,0.187,Colombia,2007,7,1
116935,25.231,0.161,Colombia,2007,8,1
116936,25.485000000000007,0.344,Colombia,2007,9,1
116937,24.859,0.238,Colombia,2007,10,1
116938,25.27,0.106,Colombia,2007,11,1
116939,24.959,0.147,Colombia,2007,12,1
116940,25.23,0.292,Colombia,2008,1,1
116941,25.433000000000003,0.198,Colombia,2008,2,1
116942,25.634,0.321,Colombia,2008,3,1
116943,25.403,0.242,Colombia,2008,4,1
116944,24.919,0.214,Colombia,2008,5,1
116945,24.868,0.327,Colombia,2008,6,1
116946,24.792,0.212,Colombia,2008,7,1
116947,25.121,0.26,Colombia,2008,8,1
116948,25.374,0.258,Colombia,2008,9,1
116949,25.056,0.252,Colombia,2008,10,1
116950,25.021,0.15,Colombia,2008,11,1
116951,24.996,0.253,Colombia,2008,12,1
116952,25.12,0.348,Colombia,2009,1,1
116953,25.393,0.286,Colombia,2009,2,1
116954,25.203000000000003,0.346,Colombia,2009,3,1
116955,25.47,0.255,Colombia,2009,4,1
116956,25.415000000000006,0.251,Colombia,2009,5,1
116957,25.258000000000006,0.229,Colombia,2009,6,1
116958,25.449,0.29,Colombia,2009,7,1
116959,25.938,0.237,Colombia,2009,8,1
116960,26.421000000000006,0.202,Colombia,2009,9,1
116961,25.838,0.18,Colombia,2009,10,1
116962,25.857,0.363,Colombia,2009,11,1
116963,26.058000000000003,0.273,Colombia,2009,12,1
116964,26.465,0.435,Colombia,2010,1,1
116965,27.045,0.352,Colombia,2010,2,1
116966,26.804,0.253,Colombia,2010,3,1
116967,25.869,0.218,Colombia,2010,4,1
116968,25.938,0.222,Colombia,2010,5,1
116969,25.267,0.32,Colombia,2010,6,1
116970,24.831,0.222,Colombia,2010,7,1
116971,25.528,0.241,Colombia,2010,8,1
116972,25.576,0.398,Colombia,2010,9,1
116973,25.37,0.252,Colombia,2010,10,1
116974,24.8,0.149,Colombia,2010,11,1
116975,24.759,0.335,Colombia,2010,12,1
116976,25.421,0.401,Colombia,2011,1,1
116977,25.326,0.257,Colombia,2011,2,1
116978,25.108,0.232,Colombia,2011,3,1
116979,25.12,0.246,Colombia,2011,4,1
116980,25.121,0.387,Colombia,2011,5,1
116981,25.109,0.276,Colombia,2011,6,1
116982,25.121,0.165,Colombia,2011,7,1
116983,25.749,0.254,Colombia,2011,8,1
116984,25.72600000000001,0.271,Colombia,2011,9,1
116985,25.092,0.2,Colombia,2011,10,1
116986,25.116,0.261,Colombia,2011,11,1
116987,24.954,0.277,Colombia,2011,12,1
116988,25.143,0.297,Colombia,2012,1,1
116989,25.453000000000003,0.19,Colombia,2012,2,1
116990,25.51,0.212,Colombia,2012,3,1
116991,24.977,0.401,Colombia,2012,4,1
116992,25.334000000000003,0.315,Colombia,2012,5,1
116993,25.659,0.466,Colombia,2012,6,1
116994,25.312,0.313,Colombia,2012,7,1
116995,25.529,0.376,Colombia,2012,8,1
116996,25.613000000000003,0.348,Colombia,2012,9,1
116997,25.243,0.319,Colombia,2012,10,1
116998,25.575,0.457,Colombia,2012,11,1
116999,25.228,0.464,Colombia,2012,12,1
117000,25.695,0.574,Colombia,2013,1,1
117001,25.493,0.471,Colombia,2013,2,1
117002,26.038,0.5,Colombia,2013,3,1
117003,25.874,0.438,Colombia,2013,4,1
117004,25.37,0.288,Colombia,2013,5,1
117005,25.5,0.321,Colombia,2013,6,1
117006,25.276,0.265,Colombia,2013,7,1
117007,25.39,0.313,Colombia,2013,8,1
117008,,,Colombia,2013,9,1
125256,25.942,0.482,Costa Rica,1990,1,1
125257,26.224,0.581,Costa Rica,1990,2,1
125258,27.278,0.435,Costa Rica,1990,3,1
125259,27.578000000000003,0.296,Costa Rica,1990,4,1
125260,27.077,0.276,Costa Rica,1990,5,1
125261,26.668000000000003,0.381,Costa Rica,1990,6,1
125262,26.076,0.332,Costa Rica,1990,7,1
125263,26.208,0.366,Costa Rica,1990,8,1
125264,25.964,0.412,Costa Rica,1990,9,1
125265,25.153,0.319,Costa Rica,1990,10,1
125266,25.583,0.382,Costa Rica,1990,11,1
125267,25.732000000000006,0.469,Costa Rica,1990,12,1
125268,25.886,0.165,Costa Rica,1991,1,1
125269,26.378,0.1689999999999999,Costa Rica,1991,2,1
125270,27.206,0.243,Costa Rica,1991,3,1
125271,27.4,0.3720000000000001,Costa Rica,1991,4,1
125272,26.669,0.274,Costa Rica,1991,5,1
125273,26.571,0.265,Costa Rica,1991,6,1
125274,26.659,0.419,Costa Rica,1991,7,1
125275,26.22600000000001,0.209,Costa Rica,1991,8,1
125276,25.99,0.315,Costa Rica,1991,9,1
125277,25.403,0.172,Costa Rica,1991,10,1
125278,25.485,0.316,Costa Rica,1991,11,1
125279,25.606,0.335,Costa Rica,1991,12,1
125280,25.923,0.239,Costa Rica,1992,1,1
125281,26.521,0.495,Costa Rica,1992,2,1
125282,27.567,0.443,Costa Rica,1992,3,1
125283,27.856,0.36,Costa Rica,1992,4,1
125284,27.466,0.441,Costa Rica,1992,5,1
125285,26.686,0.6459999999999999,Costa Rica,1992,6,1
125286,25.907,0.255,Costa Rica,1992,7,1
125287,26.003,0.496,Costa Rica,1992,8,1
125288,25.728,0.635,Costa Rica,1992,9,1
125289,25.291,0.551,Costa Rica,1992,10,1
125290,25.752,0.368,Costa Rica,1992,11,1
125291,25.641,0.324,Costa Rica,1992,12,1
125292,25.55,0.645,Costa Rica,1993,1,1
125293,26.464,0.362,Costa Rica,1993,2,1
125294,26.847,0.316,Costa Rica,1993,3,1
125295,27.626,0.398,Costa Rica,1993,4,1
125296,26.814,0.65,Costa Rica,1993,5,1
125297,26.504,0.3670000000000001,Costa Rica,1993,6,1
125298,26.664,0.293,Costa Rica,1993,7,1
125299,26.329,0.424,Costa Rica,1993,8,1
125300,25.574,0.251,Costa Rica,1993,9,1
125301,25.811,0.189,Costa Rica,1993,10,1
125302,25.839,0.306,Costa Rica,1993,11,1
125303,25.81,0.26,Costa Rica,1993,12,1
125304,25.84,0.386,Costa Rica,1994,1,1
125305,26.528,0.233,Costa Rica,1994,2,1
125306,27.224,0.4270000000000001,Costa Rica,1994,3,1
125307,27.39,0.27,Costa Rica,1994,4,1
125308,27.243,0.279,Costa Rica,1994,5,1
125309,26.451,0.319,Costa Rica,1994,6,1
125310,26.618,0.527,Costa Rica,1994,7,1
125311,26.115,0.205,Costa Rica,1994,8,1
125312,26.22,0.261,Costa Rica,1994,9,1
125313,25.931,0.467,Costa Rica,1994,10,1
125314,25.451,0.23,Costa Rica,1994,11,1
125315,26.099,0.215,Costa Rica,1994,12,1
125316,26.438,0.347,Costa Rica,1995,1,1
125317,26.785,0.267,Costa Rica,1995,2,1
125318,27.396,0.358,Costa Rica,1995,3,1
125319,27.367,0.445,Costa Rica,1995,4,1
125320,26.692,0.586,Costa Rica,1995,5,1
125321,26.392,0.622,Costa Rica,1995,6,1
125322,26.083,0.464,Costa Rica,1995,7,1
125323,25.885,0.403,Costa Rica,1995,8,1
125324,25.9,0.21,Costa Rica,1995,9,1
125325,25.425,0.368,Costa Rica,1995,10,1
125326,25.61,0.295,Costa Rica,1995,11,1
125327,25.541,0.525,Costa Rica,1995,12,1
125328,25.39,0.4920000000000001,Costa Rica,1996,1,1
125329,26.332,0.741,Costa Rica,1996,2,1
125330,26.701,0.298,Costa Rica,1996,3,1
125331,27.297,0.637,Costa Rica,1996,4,1
125332,26.432,0.186,Costa Rica,1996,5,1
125333,26.011,0.405,Costa Rica,1996,6,1
125334,25.938,0.5329999999999999,Costa Rica,1996,7,1
125335,25.777,0.143,Costa Rica,1996,8,1
125336,25.892,0.212,Costa Rica,1996,9,1
125337,25.267,0.209,Costa Rica,1996,10,1
125338,25.15,0.526,Costa Rica,1996,11,1
125339,25.363000000000003,0.5710000000000001,Costa Rica,1996,12,1
125340,25.418000000000003,0.279,Costa Rica,1997,1,1
125341,26.493,0.634,Costa Rica,1997,2,1
125342,27.03,0.336,Costa Rica,1997,3,1
125343,27.499,0.259,Costa Rica,1997,4,1
125344,27.752,0.586,Costa Rica,1997,5,1
125345,26.585,0.328,Costa Rica,1997,6,1
125346,27.488000000000003,0.5,Costa Rica,1997,7,1
125347,27.534,0.426,Costa Rica,1997,8,1
125348,26.865,0.522,Costa Rica,1997,9,1
125349,26.509,0.428,Costa Rica,1997,10,1
125350,26.104,0.291,Costa Rica,1997,11,1
125351,26.398000000000003,0.28,Costa Rica,1997,12,1
125352,26.962,0.193,Costa Rica,1998,1,1
125353,27.72,0.252,Costa Rica,1998,2,1
125354,28.593000000000004,0.368,Costa Rica,1998,3,1
125355,28.857,0.305,Costa Rica,1998,4,1
125356,28.369,0.251,Costa Rica,1998,5,1
125357,27.283,0.619,Costa Rica,1998,6,1
125358,26.681,0.516,Costa Rica,1998,7,1
125359,26.438,0.257,Costa Rica,1998,8,1
125360,26.395,0.404,Costa Rica,1998,9,1
125361,25.564,0.6,Costa Rica,1998,10,1
125362,25.659,0.203,Costa Rica,1998,11,1
125363,25.168000000000006,0.177,Costa Rica,1998,12,1
125364,25.715,0.168,Costa Rica,1999,1,1
125365,25.973000000000003,0.218,Costa Rica,1999,2,1
125366,26.77,0.202,Costa Rica,1999,3,1
125367,26.98,0.251,Costa Rica,1999,4,1
125368,26.536,0.386,Costa Rica,1999,5,1
125369,26.213,0.383,Costa Rica,1999,6,1
125370,26.004,0.283,Costa Rica,1999,7,1
125371,25.783,0.452,Costa Rica,1999,8,1
125372,25.232,0.319,Costa Rica,1999,9,1
125373,25.153,0.5710000000000001,Costa Rica,1999,10,1
125374,25.196,0.233,Costa Rica,1999,11,1
125375,24.818,0.307,Costa Rica,1999,12,1
125376,25.283,0.247,Costa Rica,2000,1,1
125377,26.009,0.248,Costa Rica,2000,2,1
125378,26.756,0.405,Costa Rica,2000,3,1
